,Amount Requested,Loan Title,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
7747078,1000.0,other,1.63%,271xx,NC,< 1 year,0.0
1769506,3000.0,debt_consolidation,24.35%,956xx,CA,5 years,0.0
3711226,1500.0,debt_consolidation,0%,641xx,MO,,0.0
554529,4000.0,credit_card,64.8%,606xx,IL,< 1 year,0.0
18481982,1000.0,Other,18.87%,786xx,TX,< 1 year,0.0
27613138,1000.0,small_business,0%,242xx,VA,< 1 year,0.0
18810585,2500.0,Moving and relocation,13.12%,426xx,KY,< 1 year,0.0
20570213,32000.0,Debt consolidation,23.78%,327xx,FL,< 1 year,0.0
8731327,1000.0,car,-1%,919xx,CA,< 1 year,0.0
11495977,15000.0,Debt consolidation,36.99%,780xx,TX,< 1 year,0.0
12810365,10000.0,debt_consolidation,17.48%,063xx,CT,< 1 year,0.0
16393468,35000.0,Debt consolidation,26.06%,300xx,GA,< 1 year,0.0
24082874,9000.0,Credit card refinancing,34.12%,113xx,NY,10+ years,0.0
7986638,20000.0,debt_consolidation,22.08%,446xx,OH,< 1 year,0.0
22081161,12000.0,Credit card refinancing,20.84%,282xx,NC,8 years,0.0
22494251,1000.0,moving,22.67%,857xx,AZ,< 1 year,0.0
27433498,10000.0,home_improvement,39.68%,481xx,MI,5 years,0.0
5133519,13000.0,Debt consolidation,7.97%,917xx,CA,< 1 year,0.0
19867687,2000.0,Debt consolidation,29.3%,672xx,KS,< 1 year,0.0
9722948,13600.0,Credit card refinancing,100%,953xx,CA,< 1 year,0.0
24625270,10000.0,Debt consolidation,7.36%,053xx,VT,< 1 year,0.0
10441656,2000.0,Other,24.14%,371xx,TN,< 1 year,0.0
4610810,2000.0,Vacation,32%,117xx,NY,< 1 year,0.0
2780623,15000.0,debt_consolidation,29.49%,481xx,MI,< 1 year,0.0
24790651,4000.0,Debt consolidation,83.64%,570xx,SD,< 1 year,0.0
3371582,1200.0,other,7.18%,453xx,OH,5 years,0.0
12236787,2000.0,major_purchase,1.2%,300xx,GA,5 years,0.0
10190012,3000.0,Moving and relocation,7.33%,765xx,TX,< 1 year,0.0
12217608,1000.0,moving,36.63%,936xx,CA,5 years,0.0
2372427,20000.0,house,0.52%,104xx,NY,< 1 year,0.0
11809759,30000.0,debt_consolidation,38.66%,150xx,PA,< 1 year,0.0
11581342,10000.0,other,31.79%,302xx,GA,< 1 year,0.0
12917272,20000.0,Credit card refinancing,25.89%,902xx,CA,< 1 year,0.0
10609649,10000.0,Debt consolidation,1.31%,750xx,TX,< 1 year,0.0
22484344,20000.0,debt_consolidation,39.31%,063xx,CT,< 1 year,0.0
25163323,15000.0,Credit card refinancing,100%,857xx,AZ,< 1 year,0.0
16186514,2000.0,Other,0%,398xx,GA,< 1 year,0.0
3816256,20000.0,other,9.03%,232xx,VA,< 1 year,0.0
4245565,2000.0,Debt consolidation,2.01%,116xx,NY,< 1 year,0.0
13936049,15000.0,debt_consolidation,18.73%,119xx,NY,< 1 year,0.0
14914987,35000.0,Debt consolidation,21.04%,658xx,MO,,0.0
26070175,3000.0,debt_consolidation,0.84%,381xx,TN,3 years,0.0
14217602,20000.0,home_improvement,19.08%,838xx,ID,< 1 year,0.0
3330785,4000.0,Debt consolidation,2.86%,481xx,MI,3 years,0.0
23087364,5000.0,other,2.1%,394xx,MS,< 1 year,0.0
24682240,30000.0,Debt consolidation,45.3%,948xx,CA,< 1 year,0.0
21775646,7500.0,debt_consolidation,35.11%,770xx,TX,< 1 year,0.0
21744558,27000.0,Business Loan,-1%,296xx,SC,< 1 year,0.0
5548925,10000.0,Home buying,2.23%,954xx,CA,< 1 year,0.0
26786381,15000.0,Other,6.47%,191xx,PA,3 years,0.0
15519504,6500.0,Debt consolidation,42.87%,476xx,IN,< 1 year,0.0
3195501,30000.0,Debt consolidation,27.28%,559xx,MN,< 1 year,0.0
25207979,15000.0,credit_card,29.51%,322xx,FL,< 1 year,0.0
24339851,2000.0,home_improvement,55.92%,805xx,CO,< 1 year,0.0
14253973,15000.0,debt_consolidation,44.93%,331xx,FL,< 1 year,0.0
5208399,5000.0,Debt consolidation,58.26%,482xx,MI,< 1 year,0.0
2804775,3000.0,Medical expenses,58.8%,661xx,KS,< 1 year,0.0
793674,8000.0,major_purchase,2.84%,925xx,CA,< 1 year,0.0
6991859,30000.0,car,25.27%,606xx,IL,< 1 year,0.0
23832709,2500.0,vacation,-1%,150xx,PA,< 1 year,0.0
7026611,10000.0,debt_consolidation,11.2%,933xx,CA,< 1 year,0.0
16143481,19450.0,Credit card refinancing,100%,926xx,CA,< 1 year,0.0
10697676,3000.0,Car financing,25.64%,305xx,GA,< 1 year,0.0
1119482,13500.0,debt_consolidation,23.38%,062xx,CT,< 1 year,0.0
26091082,10000.0,Debt consolidation,62.92%,644xx,MO,< 1 year,0.0
8633021,1500.0,other,2.08%,071xx,NJ,< 1 year,0.0
20104394,10000.0,Debt consolidation,57.24%,298xx,SC,< 1 year,0.0
24507826,7000.0,Debt consolidation,25.82%,921xx,CA,2 years,0.0
25030460,10000.0,Credit card refinancing,22.17%,770xx,TX,< 1 year,0.0
27076748,2400.0,Vacation,9.79%,028xx,RI,3 years,0.0
24116100,1000.0,debt_consolidation,22.38%,606xx,IL,< 1 year,0.0
13834909,1400.0,Debt consolidation,25.09%,458xx,OH,< 1 year,0.0
21319567,7400.0,Car financing,10.02%,940xx,CA,< 1 year,0.0
21044731,5000.0,Car financing,100%,355xx,AL,< 1 year,0.0
16335057,1500.0,Other,0.61%,660xx,KS,< 1 year,0.0
14241649,12000.0,debt_consolidation,48.22%,906xx,CA,< 1 year,0.0
23953048,5000.0,small_business,12.48%,070xx,NJ,< 1 year,0.0
9664184,10000.0,credit_card,4.65%,483xx,MI,< 1 year,0.0
8166881,10000.0,other,0%,191xx,PA,< 1 year,0.0
18393010,10000.0,Debt consolidation,45.7%,156xx,PA,< 1 year,0.0
2501609,6000.0,debt_consolidation,0.62%,494xx,MI,< 1 year,0.0
16458740,1500.0,Other,10.69%,775xx,TX,9 years,0.0
5340506,25000.0,Credit card refinancing,43.33%,221xx,VA,< 1 year,0.0
13077859,10000.0,other,16.19%,239xx,VA,,0.0
19491067,10000.0,Car financing,12.2%,953xx,CA,4 years,0.0
684253,17000.0,debt_consolidation,9.09%,206xx,MD,< 1 year,0.0
8313286,15000.0,debt_consolidation,32.53%,782xx,TX,< 1 year,0.0
18957482,4000.0,Moving and relocation,8.07%,981xx,WA,< 1 year,0.0
11613301,20000.0,debt_consolidation,17.91%,433xx,OH,< 1 year,0.0
10666050,15000.0,Debt consolidation,236.75%,217xx,MD,< 1 year,0.0
16744379,40000.0,Major purchase,34.54%,928xx,CA,< 1 year,0.0
2081093,20000.0,debt_consolidation,33.14%,088xx,NJ,< 1 year,0.0
686192,35000.0,2013 Travel,14.92%,946xx,CA,< 1 year,0.0
23611090,35000.0,debt_consolidation,-1%,021xx,MA,< 1 year,0.0
27408013,11000.0,Debt consolidation,5.95%,330xx,FL,8 years,0.0
11301534,10000.0,Credit card refinancing,21.56%,151xx,PA,< 1 year,0.0
13624562,5000.0,Moving and relocation,3.03%,209xx,MD,3 years,0.0
811451,5000.0,other,-1%,932xx,CA,< 1 year,0.0
13835718,10000.0,debt_consolidation,57.54%,206xx,MD,< 1 year,0.0
7211893,15000.0,Debt consolidation,11.36%,750xx,TX,6 years,0.0
2232518,15000.0,debt_consolidation,310.97%,799xx,TX,< 1 year,0.0
9802107,10000.0,Debt consolidation,25.09%,727xx,AR,< 1 year,0.0
26939976,3000.0,other,13.95%,071xx,NJ,< 1 year,0.0
22018909,15000.0,home_improvement,35.68%,882xx,NM,< 1 year,0.0
25080787,20000.0,credit_card,32.83%,190xx,PA,,0.0
21940318,100000.0,Business Loan,-1%,452xx,OH,< 1 year,0.0
6609538,8000.0,Other,19.13%,490xx,MI,< 1 year,0.0
18023083,5000.0,Major purchase,26.48%,600xx,IL,< 1 year,0.0
19103940,2000.0,Medical expenses,7.37%,661xx,KS,1 year,0.0
24960998,40000.0,Credit card refinancing,11.05%,940xx,CA,10+ years,0.0
20707041,5500.0,Car financing,14.7%,465xx,IN,< 1 year,0.0
25640948,1500.0,debt_consolidation,6.25%,325xx,FL,4 years,0.0
1405748,1200.0,other,24.53%,300xx,GA,5 years,0.0
7089931,15000.0,wedding,3.36%,945xx,CA,< 1 year,0.0
17951550,4000.0,Other,0%,958xx,CA,< 1 year,0.0
11991135,10000.0,major_purchase,6.52%,479xx,IN,< 1 year,0.0
20647426,35000.0,Debt consolidation,1.48%,225xx,VA,< 1 year,0.0
12197451,20000.0,Debt consolidation,72.15%,244xx,VA,< 1 year,0.0
18982494,12000.0,Credit card refinancing,16.31%,494xx,MI,< 1 year,0.0
17801851,10000.0,Other,0.51%,761xx,TX,< 1 year,0.0
26543799,20000.0,credit_card,28.22%,540xx,WI,5 years,0.0
26340838,5000.0,debt_consolidation,18.72%,335xx,FL,< 1 year,0.0
9469559,35000.0,small_business,15.82%,294xx,SC,< 1 year,0.0
2361046,20000.0,major_purchase,7.06%,337xx,FL,< 1 year,0.0
1063658,4000.0,debt_consolidation,23.08%,846xx,UT,< 1 year,0.0
11208206,10000.0,Debt consolidation,25950%,975xx,OR,< 1 year,0.0
19244689,10000.0,Other,100%,201xx,VA,1 year,0.0
253810,5000.0,other,25.16%,484xx,MI,< 1 year,0.0
6518596,40000.0,Major purchase,14.99%,980xx,WA,,0.0
16382809,4000.0,Credit card refinancing,34.96%,923xx,CA,< 1 year,0.0
11113255,20000.0,Debt consolidation,17.71%,347xx,FL,< 1 year,0.0
22659271,11000.0,debt_consolidation,5.96%,850xx,AZ,< 1 year,0.0
163659,1000.0,car,0%,368xx,AL,< 1 year,0.0
12024091,3000.0,Vacation,63.92%,021xx,MA,< 1 year,0.0
21945712,35000.0,small_business,3.4%,235xx,VA,< 1 year,0.0
15307897,10000.0,Debt consolidation,10.2%,344xx,FL,< 1 year,0.0
19008869,30000.0,Home improvement,43.1%,604xx,IL,< 1 year,0.0
1953062,5000.0,other,0.58%,542xx,WI,< 1 year,0.0
15247040,5000.0,Debt consolidation,27.6%,271xx,NC,< 1 year,0.0
24284827,50000.0,Business Loan,-1%,614xx,IL,< 1 year,0.0
13904173,6000.0,Debt consolidation,3.36%,553xx,MN,2 years,0.0
20389631,5500.0,Car financing,100%,105xx,NY,< 1 year,0.0
9242665,7000.0,credit_card,16.06%,986xx,WA,< 1 year,0.0
12532649,25000.0,debt_consolidation,-1%,941xx,CA,5 years,0.0
6610901,2500.0,Other,0.83%,601xx,IL,9 years,0.0
3356540,2000.0,Debt consolidation,59%,136xx,NY,< 1 year,0.0
5868312,2000.0,Other,0%,481xx,MI,< 1 year,0.0
25205703,10000.0,debt_consolidation,35.67%,836xx,ID,< 1 year,0.0
24040089,14000.0,debt_consolidation,26.84%,440xx,OH,< 1 year,0.0
737652,6000.0,debt_consolidation,4.91%,770xx,TX,< 1 year,0.0
18874589,10000.0,Debt consolidation,27.18%,373xx,TN,< 1 year,0.0
7491515,35000.0,credit_card,46.2%,799xx,TX,< 1 year,0.0
565963,25000.0,home_improvement,8.66%,301xx,GA,< 1 year,0.0
26450025,12000.0,Debt consolidation,49.59%,802xx,CO,< 1 year,0.0
61264,1000.0,Education,189.58%,336xx,FL,2 years,0.0
19345484,5000.0,Other,13.62%,302xx,GA,< 1 year,0.0
10539564,35000.0,Debt consolidation,12.92%,544xx,WI,< 1 year,0.0
597155,7000.0,debt_consolidation,16.26%,019xx,MA,< 1 year,0.0
4777053,10000.0,Credit card refinancing,100%,481xx,MI,< 1 year,0.0
9186395,12000.0,debt_consolidation,33.25%,744xx,OK,< 1 year,0.0
18803816,2500.0,Other,8.03%,531xx,WI,< 1 year,0.0
7604850,15000.0,debt_consolidation,9.02%,436xx,OH,< 1 year,0.0
23543569,5000.0,debt_consolidation,12.88%,327xx,FL,< 1 year,0.0
16674737,22000.0,Debt consolidation,12.2%,832xx,ID,< 1 year,0.0
27390338,5000.0,credit_card,15.17%,174xx,PA,5 years,0.0
2453475,20000.0,other,1.85%,852xx,AZ,< 1 year,0.0
22975572,20000.0,home_improvement,164.92%,395xx,MS,< 1 year,0.0
1772320,30000.0,debt_consolidation,67.73%,625xx,IL,< 1 year,0.0
7127220,2300.0,major_purchase,27.62%,329xx,FL,< 1 year,0.0
12229026,10000.0,Other,55.25%,379xx,TN,< 1 year,0.0
18045207,2600.0,Other,7.4%,396xx,MS,< 1 year,0.0
11064707,20000.0,Debt consolidation,0.19%,913xx,CA,< 1 year,0.0
23641379,20000.0,other,10.08%,334xx,FL,< 1 year,0.0
7881927,10000.0,debt_consolidation,11.32%,460xx,IN,< 1 year,0.0
8375001,5000.0,debt_consolidation,10.08%,333xx,FL,< 1 year,0.0
16746881,12500.0,Major purchase,8.35%,959xx,CA,< 1 year,0.0
954681,1200.0,other,28.7%,925xx,CA,< 1 year,0.0
20323983,2000.0,Debt consolidation,4.67%,984xx,WA,< 1 year,0.0
24398977,5000.0,debt_consolidation,6.28%,708xx,LA,< 1 year,0.0
13372000,35000.0,debt_consolidation,-1%,782xx,TX,5 years,0.0
26888646,6200.0,Debt consolidation,14.76%,455xx,OH,< 1 year,0.0
21615233,15000.0,Debt consolidation,30.3%,614xx,IL,< 1 year,0.0
26066228,40000.0,debt_consolidation,9999%,238xx,VA,< 1 year,0.0
21526147,10000.0,Car financing,0.97%,936xx,CA,< 1 year,0.0
23086009,10000.0,Other,38.36%,755xx,TX,10+ years,0.0
24045782,1000.0,moving,8.87%,258xx,WV,< 1 year,0.0
5931236,20000.0,Credit card refinancing,15.1%,980xx,WA,10+ years,2.0
21478651,1500.0,Other,0.41%,954xx,CA,< 1 year,0.0
5487827,13000.0,Debt consolidation,19.03%,440xx,OH,< 1 year,0.0
1837104,3000.0,moving,24.74%,351xx,AL,< 1 year,0.0
7525112,6000.0,credit_card,9.48%,310xx,GA,< 1 year,0.0
9451707,7200.0,Credit card refinancing,29.07%,928xx,CA,10+ years,0.0
26936205,5000.0,other,0.52%,294xx,SC,< 1 year,0.0
11185240,35000.0,Car financing,9.63%,480xx,MI,< 1 year,0.0
9084376,10000.0,debt_consolidation,14.31%,995xx,AK,< 1 year,0.0
11003765,32000.0,Debt consolidation,17.36%,410xx,KY,< 1 year,0.0
2526900,3000.0,debt_consolidation,17.36%,897xx,NV,5 years,0.0
7050715,9000.0,home_improvement,11.72%,933xx,CA,2 years,0.0
1491363,11000.0,debt_consolidation,30.12%,080xx,NJ,< 1 year,0.0
3465417,1000.0,other,-1%,932xx,CA,< 1 year,0.0
1292947,8500.0,credit_card,38.27%,752xx,TX,5 years,0.0
14590723,4000.0,other,5.93%,271xx,NC,5 years,0.0
23474234,1000.0,debt_consolidation,22.67%,403xx,KY,< 1 year,0.0
16230930,10000.0,Business,100%,009xx,TX,< 1 year,0.0
7896997,10000.0,medical,4.72%,300xx,GA,< 1 year,0.0
5479030,12000.0,Debt consolidation,37.21%,920xx,CA,,0.0
2328077,10000.0,debt_consolidation,8.2%,336xx,FL,< 1 year,0.0
3185847,4000.0,Debt consolidation,15.49%,296xx,SC,< 1 year,0.0
20224969,5000.0,Debt consolidation,54.27%,554xx,MN,< 1 year,0.0
14658246,35000.0,major_purchase,-1%,808xx,CO,< 1 year,0.0
24333913,3500.0,home_improvement,35.46%,760xx,TX,< 1 year,0.0
21952736,20000.0,home_improvement,39.76%,234xx,VA,< 1 year,0.0
24664521,30000.0,credit_card,-1%,064xx,CT,5 years,0.0
17040724,3000.0,Debt consolidation,23.94%,891xx,NV,< 1 year,0.0
2745412,2500.0,Moving and relocation,12.31%,280xx,NC,< 1 year,0.0
22190650,75000.0,Business Loan,-1%,751xx,TX,< 1 year,0.0
16071617,10500.0,Credit card refinancing,23.73%,553xx,MN,< 1 year,0.0
8824469,5000.0,debt_consolidation,10.15%,928xx,CA,< 1 year,0.0
8167201,6000.0,credit_card,-1%,104xx,NY,< 1 year,0.0
9191526,10000.0,debt_consolidation,-1%,493xx,MI,< 1 year,0.0
16986730,5000.0,Credit card refinancing,979.38%,112xx,NY,< 1 year,0.0
155322,30000.0,debt_consolidation,26.87%,088xx,NJ,< 1 year,0.0
4846135,40000.0,Debt consolidation,38.18%,218xx,MD,< 1 year,0.0
23913470,50000.0,Business Loan,-1%,344xx,FL,< 1 year,2.0
22024086,5000.0,debt_consolidation,27.66%,554xx,MN,< 1 year,0.0
1996276,9000.0,debt_consolidation,33.94%,647xx,MO,5 years,0.0
17030286,11000.0,Credit card refinancing,35.44%,921xx,CA,< 1 year,0.0
3360403,40000.0,Debt consolidation,23.51%,337xx,FL,10+ years,0.0
25276025,40000.0,Debt consolidation,24.87%,337xx,FL,< 1 year,0.0
19328894,10000.0,Other,55.72%,770xx,TX,< 1 year,0.0
4740167,1000.0,Other,24.8%,782xx,TX,< 1 year,0.0
18627713,1000.0,Other,19.66%,212xx,MD,< 1 year,0.0
20955059,25000.0,Home buying,21.43%,641xx,MO,< 1 year,0.0
19938426,15000.0,Debt consolidation,39.1%,700xx,LA,< 1 year,0.0
815263,40000.0,debt_consolidation,30.12%,298xx,SC,< 1 year,0.0
2538719,12000.0,credit_card,10.3%,113xx,NY,< 1 year,0.0
11819059,15000.0,home_improvement,21.8%,900xx,CA,5 years,0.0
8948611,5000.0,debt_consolidation,39.65%,272xx,NC,< 1 year,0.0
4475800,10000.0,Debt consolidation,13.23%,144xx,NY,< 1 year,0.0
2743476,1500.0,medical,10.96%,712xx,LA,,0.0
11994237,27700.0,Car financing,100%,761xx,TX,< 1 year,0.0
18713708,20000.0,Debt consolidation,6.51%,113xx,NY,< 1 year,0.0
23816582,20000.0,other,9.78%,015xx,MA,< 1 year,0.0
17529701,10000.0,Debt consolidation,46.43%,995xx,AK,,0.0
14407191,20000.0,other,0%,944xx,CA,< 1 year,0.0
15684091,5000.0,Debt consolidation,19.79%,630xx,MO,< 1 year,0.0
22585240,35000.0,debt_consolidation,37.53%,330xx,FL,5 years,0.0
17263780,5000.0,Other,0.17%,462xx,IN,< 1 year,0.0
12293695,35000.0,major_purchase,1040.49%,210xx,MD,< 1 year,0.0
21330277,2500.0,Credit card refinancing,60.74%,319xx,GA,< 1 year,0.0
5359262,25000.0,Other,3.79%,836xx,ID,< 1 year,0.0
13570946,15000.0,debt_consolidation,4.88%,150xx,PA,5 years,0.0
15886881,10000.0,Debt consolidation,9.71%,261xx,WV,< 1 year,0.0
27153373,20000.0,home_improvement,46.66%,850xx,AZ,5 years,0.0
3829520,12000.0,Debt consolidation,17.56%,750xx,TX,< 1 year,0.0
23801153,32000.0,Business Loan,-1%,347xx,FL,< 1 year,0.0
6330994,1200.0,Major purchase,38.88%,716xx,AR,,0.0
1084479,5000.0,debt_consolidation,40.13%,751xx,TX,< 1 year,0.0
292345,4000.0,car,0%,216xx,MD,< 1 year,0.0
8667972,15075.0,credit_card,26.25%,384xx,TN,< 1 year,0.0
2075050,3000.0,other,3.6%,297xx,SC,< 1 year,0.0
14687241,5000.0,Debt consolidation,8.8%,852xx,AZ,< 1 year,0.0
11595136,2000.0,other,20.35%,282xx,NC,,0.0
5156210,35000.0,Debt consolidation,24.29%,147xx,NY,< 1 year,0.0
7429277,9500.0,debt_consolidation,16.34%,925xx,CA,< 1 year,0.0
12435065,1500.0,Debt consolidation,14.92%,553xx,MN,< 1 year,0.0
5544139,30000.0,Credit card refinancing,369.59%,640xx,MO,< 1 year,0.0
9555191,5000.0,debt_consolidation,19.84%,302xx,GA,< 1 year,0.0
26850072,8600.0,debt_consolidation,20.72%,760xx,TX,5 years,0.0
3210589,26000.0,Debt consolidation,32%,784xx,TX,9 years,0.0
6096299,30000.0,Credit card refinancing,23.84%,804xx,CO,< 1 year,0.0
25613231,40000.0,Business,14.88%,115xx,NY,< 1 year,0.0
22940630,15000.0,debt_consolidation,0.96%,391xx,MS,2 years,0.0
546500,16000.0,debt_consolidation,18.9%,986xx,WA,< 1 year,0.0
5942213,1000.0,Other,60.8%,293xx,SC,< 1 year,0.0
21939504,16000.0,credit_card,14.15%,117xx,NY,< 1 year,0.0
10521609,5000.0,Debt consolidation,100%,535xx,WI,< 1 year,0.0
11750718,15000.0,debt_consolidation,8.7%,494xx,MI,,0.0
5427149,2000.0,Other,0.43%,551xx,MN,< 1 year,0.0
8985044,26000.0,other,3%,920xx,CA,< 1 year,0.0
27076513,10000.0,debt_consolidation,27.04%,347xx,FL,< 1 year,0.0
7715731,7000.0,medical,0%,706xx,LA,< 1 year,0.0
13475365,10000.0,debt_consolidation,33.92%,060xx,CT,< 1 year,0.0
5101640,8000.0,Credit card refinancing,26.58%,465xx,IN,< 1 year,0.0
53859,10000.0,Student Loan,10.62%,145xx,NY,< 1 year,0.0
1374125,10000.0,debt_consolidation,0.56%,482xx,MI,< 1 year,0.0
4894213,31875.0,Car financing,100%,782xx,TX,10+ years,0.0
13724362,20000.0,debt_consolidation,95.2%,112xx,NY,< 1 year,0.0
25801854,1000.0,Major purchase,0.72%,293xx,SC,< 1 year,0.0
19331257,10000.0,Major purchase,100%,935xx,CA,,0.0
24778228,8000.0,Debt consolidation,33.25%,444xx,OH,< 1 year,0.0
16042610,5000.0,Debt consolidation,14.33%,741xx,OK,< 1 year,0.0
15936982,20000.0,Debt consolidation,14.5%,604xx,IL,< 1 year,0.0
19342011,9500.0,Debt consolidation,100%,112xx,NY,< 1 year,0.0
23335313,10000.0,home_improvement,15.5%,741xx,OK,< 1 year,0.0
12870751,3000.0,debt_consolidation,24.73%,301xx,GA,< 1 year,0.0
4729635,13000.0,Credit card refinancing,55.54%,328xx,FL,< 1 year,0.0
2840452,20000.0,debt_consolidation,41.04%,232xx,VA,5 years,0.0
4911569,1000.0,Other,7.8%,280xx,NC,< 1 year,0.0
24580073,3000.0,home_improvement,3.65%,144xx,NY,< 1 year,0.0
21171016,15000.0,Credit card refinancing,69.66%,281xx,NC,< 1 year,0.0
5622517,10000.0,Debt consolidation,26.65%,301xx,GA,< 1 year,0.0
1350487,35000.0,debt_consolidation,11.15%,945xx,CA,< 1 year,0.0
19430615,16800.0,Credit card refinancing,25.16%,114xx,NY,10+ years,0.0
18909507,5000.0,Other,2.17%,294xx,SC,2 years,0.0
10048623,1200.0,Other,15.93%,952xx,CA,< 1 year,0.0
5635852,1000.0,Other,17.27%,980xx,WA,< 1 year,0.0
24225986,10000.0,debt_consolidation,20.67%,283xx,NC,< 1 year,0.0
8505436,25000.0,debt_consolidation,-1%,871xx,NM,< 1 year,0.0
20108179,40000.0,Credit card refinancing,47.62%,758xx,TX,< 1 year,0.0
4702489,2500.0,Car financing,0%,551xx,MN,< 1 year,0.0
15368570,5000.0,Other,1.68%,337xx,FL,< 1 year,0.0
9844162,2000.0,Debt consolidation,33.12%,351xx,AL,< 1 year,0.0
27054315,15000.0,credit_card,51.56%,766xx,TX,5 years,0.0
9531607,5000.0,debt_consolidation,41.3%,710xx,LA,< 1 year,0.0
9715482,21000.0,Debt consolidation,64.64%,139xx,NY,< 1 year,0.0
16946090,1000.0,Debt consolidation,14.58%,189xx,PA,5 years,0.0
10868115,6000.0,Debt consolidation,11.11%,212xx,MD,< 1 year,0.0
20851422,5000.0,Medical expenses,3.48%,358xx,AL,< 1 year,0.0
6603959,10000.0,Debt consolidation,33.15%,917xx,CA,< 1 year,0.0
13782568,15000.0,Debt consolidation,24.45%,473xx,IN,< 1 year,0.0
7138437,30000.0,debt_consolidation,0%,806xx,CO,< 1 year,0.0
15316261,25000.0,Debt consolidation,18.83%,441xx,OH,< 1 year,0.0
22915068,4000.0,other,-1%,207xx,MD,< 1 year,0.0
13345998,10000.0,Credit card refinancing,100%,323xx,FL,< 1 year,0.0
1852174,20000.0,credit_card,34.25%,577xx,SD,< 1 year,0.0
21905212,5000.0,debt_consolidation,12.75%,349xx,FL,< 1 year,0.0
5845455,12000.0,Other,30.48%,958xx,CA,< 1 year,0.0
17742389,30000.0,Home buying,14.25%,770xx,TX,< 1 year,0.0
13927443,3000.0,debt_consolidation,21.03%,080xx,NJ,5 years,0.0
1827729,3000.0,other,10.3%,334xx,FL,5 years,0.0
20386188,2000.0,Debt consolidation,17.37%,913xx,CA,< 1 year,0.0
19746213,10000.0,debt_consolidation,0%,327xx,FL,< 1 year,0.0
5236727,18000.0,Credit card refinancing,31.15%,920xx,CA,10+ years,2.0
11878196,5000.0,other,15.56%,780xx,TX,< 1 year,0.0
25103817,35000.0,debt_consolidation,19.16%,042xx,ME,5 years,0.0
19607258,2500.0,Debt consolidation,13.44%,088xx,NJ,< 1 year,0.0
24955203,4000.0,home_improvement,19.27%,076xx,NJ,< 1 year,0.0
2014564,20000.0,debt_consolidation,34.5%,488xx,MI,< 1 year,0.0
17077643,3000.0,Other,22.13%,275xx,NC,< 1 year,0.0
27288505,4000.0,Debt consolidation,13.08%,970xx,OR,< 1 year,0.0
11874738,2500.0,Debt consolidation,11.74%,905xx,CA,< 1 year,0.0
21928062,35000.0,credit_card,19.57%,928xx,CA,< 1 year,0.0
18147456,40000.0,Debt consolidation,9.29%,113xx,NY,< 1 year,0.0
10853817,5000.0,Other,1.75%,328xx,FL,< 1 year,0.0
2354510,10000.0,debt_consolidation,22.8%,601xx,IL,< 1 year,0.0
9681305,20000.0,debt_consolidation,47.33%,180xx,PA,< 1 year,0.0
12710135,2500.0,other,16.25%,935xx,CA,5 years,0.0
26913575,2000.0,moving,23.02%,309xx,GA,5 years,0.0
23770656,20000.0,other,9.22%,394xx,MS,< 1 year,0.0
22267575,3000.0,car,0%,972xx,OR,< 1 year,0.0
12998332,1000.0,other,43.47%,794xx,TX,10+ years,0.0
18972727,20000.0,Debt consolidation,19.09%,935xx,CA,< 1 year,0.0
11972919,30000.0,major_purchase,12.86%,921xx,CA,5 years,0.0
13920426,10000.0,credit_card,55.9%,333xx,FL,< 1 year,0.0
23265726,35000.0,Credit card refinancing,11.15%,222xx,VA,10+ years,0.0
1635217,2000.0,debt_consolidation,29.92%,752xx,TX,5 years,0.0
14788235,12550.0,Car financing,100%,300xx,GA,7 years,0.0
12492804,25000.0,debt_consolidation,15.36%,356xx,AL,< 1 year,0.0
4103174,10000.0,Debt consolidation,48.35%,727xx,AR,< 1 year,0.0
4608943,1000.0,Other,4.33%,402xx,KY,< 1 year,0.0
10968410,5000.0,Other,0.39%,762xx,TX,< 1 year,0.0
15025034,19000.0,Car financing,100%,959xx,CA,< 1 year,0.0
14292621,2000.0,debt_consolidation,13.45%,479xx,IN,< 1 year,0.0
13933198,35000.0,debt_consolidation,12.83%,333xx,FL,< 1 year,0.0
15460785,35000.0,Credit card refinancing,100%,276xx,NC,< 1 year,0.0
8273847,20000.0,debt_consolidation,41.67%,070xx,NJ,< 1 year,0.0
19078533,16000.0,Major purchase,13.89%,394xx,MS,< 1 year,0.0
11513268,17475.0,Car financing,100%,028xx,RI,1 year,0.0
4657865,3000.0,Home buying,9.36%,774xx,TX,3 years,0.0
25712252,20000.0,debt_consolidation,24.71%,921xx,CA,< 1 year,0.0
5985680,7000.0,Home improvement,9.19%,750xx,TX,< 1 year,0.0
17436958,35000.0,Debt consolidation,3.37%,983xx,WA,< 1 year,0.0
17364732,25000.0,Credit card refinancing,16.18%,900xx,CA,< 1 year,0.0
15093904,20000.0,Credit card refinancing,24.12%,850xx,AZ,< 1 year,0.0
9790512,1500.0,Debt consolidation,42.7%,354xx,AL,< 1 year,0.0
19848693,10000.0,Debt consolidation,43.64%,333xx,FL,< 1 year,0.0
25349473,5000.0,debt_consolidation,14.73%,917xx,CA,1 year,0.0
26277129,10000.0,debt_consolidation,27.22%,027xx,MA,< 1 year,0.0
2184305,6000.0,debt_consolidation,37.52%,604xx,IL,< 1 year,0.0
20002010,1000.0,Other,3.08%,785xx,TX,< 1 year,0.0
